feature_set,n_features,model,algorithm,n_neighbors,calibration,Delta,chi,chi_err
20,20,KNN,auto,11,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,11,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,11,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,11,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,11,uncalibrated,-0.112,0.0,0.0
20,20,KNN,auto,11,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,11,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.112,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,13,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.112,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,15,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.112,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,17,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.112,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,19,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.112,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,21,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.112,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,23,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.112,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,25,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.112,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,27,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,29,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,29,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,29,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,29,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,29,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,29,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,29,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,29,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,29,uncalibrated,-0.112,5.215178254792368e-06,5.215178254792752e-06
20,20,KNN,auto,29,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,29,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,31,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,31,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,31,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,31,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,31,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,31,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,31,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,31,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,31,uncalibrated,-0.112,1.8255837303976665e-05,1.8255837303977943e-05
20,20,KNN,auto,31,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,31,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,33,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,33,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,33,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,33,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,33,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,33,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,33,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,33,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,33,uncalibrated,-0.112,3.6247643903145796e-05,3.624764390314633e-05
20,20,KNN,auto,33,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,33,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,35,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,35,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,35,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,35,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,35,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,35,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,35,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,35,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,35,uncalibrated,-0.112,5.728607232366016e-05,5.72860723236663e-05
20,20,KNN,auto,35,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,35,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,37,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,37,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,37,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,37,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,37,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,37,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,37,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,37,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,37,uncalibrated,-0.112,0.00011533581946099829,0.00011533581946099723
20,20,KNN,auto,37,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,37,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,39,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,39,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,39,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,39,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,39,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,39,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,39,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,39,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,39,uncalibrated,-0.112,0.00019567508732644257,0.00018432636673119932
20,20,KNN,auto,39,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,39,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,41,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,41,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,41,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,41,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,41,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,41,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,41,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,41,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,41,uncalibrated,-0.112,0.0002365971211064156,0.00021166905255029023
20,20,KNN,auto,41,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,41,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,43,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,43,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,43,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,43,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,43,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,43,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,43,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,43,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,43,uncalibrated,-0.112,0.0003144433768550495,0.00031298454414572813
20,20,KNN,auto,43,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,43,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,45,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,45,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,45,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,45,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,45,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,45,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,45,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,45,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,45,uncalibrated,-0.112,0.0004345002998611528,0.00043218836778448436
20,20,KNN,auto,45,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,45,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,47,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,47,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,47,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,47,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,47,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,47,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,47,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,47,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,47,uncalibrated,-0.112,0.0005650021617228732,0.0005617599646088425
20,20,KNN,auto,47,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,47,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,49,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,49,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,49,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,49,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,49,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,49,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,49,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,49,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,49,uncalibrated,-0.112,0.0007200020123356739,0.0007154178568055238
20,20,KNN,auto,49,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,49,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,51,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,51,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,51,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,51,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,51,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,51,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,51,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,51,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,51,uncalibrated,-0.112,0.0008851926289631066,0.0008791967786279428
20,20,KNN,auto,51,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,51,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,61,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,61,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,61,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,61,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,61,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,61,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,61,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,61,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,61,uncalibrated,-0.112,0.0016364747696405544,0.00162431798361284
20,20,KNN,auto,61,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,61,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,81,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,81,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,81,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,81,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,81,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,81,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,81,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,81,uncalibrated,-0.114,0.0,0.0
20,20,KNN,auto,81,uncalibrated,-0.112,0.0031257998577855803,0.0031013828987468605
20,20,KNN,auto,81,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,81,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,101,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,101,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,101,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,101,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,101,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,101,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,101,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,101,uncalibrated,-0.114,3.361015026538012e-05,3.361015026538013e-05
20,20,KNN,auto,101,uncalibrated,-0.112,0.004441569992866122,0.004337864012035485
20,20,KNN,auto,101,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,101,uncalibrated,-0.108,0.0,0.0
20,20,KNN,auto,151,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,151,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,151,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,151,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,151,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,151,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,151,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,151,uncalibrated,-0.114,0.0005016310890561875,0.0004974878962659292
20,20,KNN,auto,151,uncalibrated,-0.112,0.0075529537677204986,0.006814656447613498
20,20,KNN,auto,151,uncalibrated,-0.11,0.0,0.0
20,20,KNN,auto,151,uncalibrated,-0.108,0.00010175761758679504,0.00010175761758679405
20,20,KNN,auto,201,uncalibrated,-0.128,0.0,0.0
20,20,KNN,auto,201,uncalibrated,-0.126,0.0,0.0
20,20,KNN,auto,201,uncalibrated,-0.124,0.0,0.0
20,20,KNN,auto,201,uncalibrated,-0.122,0.0,0.0
20,20,KNN,auto,201,uncalibrated,-0.12,0.0,0.0
20,20,KNN,auto,201,uncalibrated,-0.118,0.0,0.0
20,20,KNN,auto,201,uncalibrated,-0.116,0.0,0.0
20,20,KNN,auto,201,uncalibrated,-0.114,0.0020391470340957243,0.001982752294141409
20,20,KNN,auto,201,uncalibrated,-0.112,0.010386556365880876,0.00964473897253445
20,20,KNN,auto,201,uncalibrated,-0.11,8.984198446586021e-06,8.160984002507822e-06
20,20,KNN,auto,201,uncalibrated,-0.108,0.0005659056944777122,0.0005313595639087498
20,20,KNN,kd_tree,1,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,1,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,1,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,1,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,1,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,1,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,1,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,1,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,1,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,1,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,1,uncalibrated,-0.108,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,3,uncalibrated,-0.108,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,5,uncalibrated,-0.108,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,7,uncalibrated,-0.108,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,9,uncalibrated,-0.108,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,11,uncalibrated,-0.108,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,13,uncalibrated,-0.108,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,15,uncalibrated,-0.108,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,17,uncalibrated,-0.108,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,19,uncalibrated,-0.108,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.128,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.126,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.124,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.122,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.12,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.118,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.116,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.114,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.112,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.11,0.0,0.0
20,20,KNN,kd_tree,21,uncalibrated,-0.108,0.0,0.0
